subject_id,rt,stimulus,trial_type,time_elapsed,gender,age,language,country,sampling,turkcode,nb_of_run,responses,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
1,,instruction,causal-graph1,2980041,male,52,English,United States of America,Right,R568953627240gxrw,,,,,,,,
1,,instruction,causal-graph1,3002538,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,,,,,,
1,,instruction,image-button-response,3019674,male,52,English,United States of America,Right,R568953627240gxrw,,,,,,,,
1,,instruction,survey-multi-choice,3062305,male,52,English,United States of America,Right,R568953627240gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
1,,instruction,image-button-response,3072521,male,52,English,United States of America,Right,R568953627240gxrw,,,,,,,,
1,24065.43999999808,branch_RTLE3,causal-graph1,3142763,male,52,English,United States of America,Right,R568953627240gxrw,3.0,,AND_Gate,Long,Event,Top,Long,node14
1,8017.889999999199,chain_RM,causal-graph1,3173410,male,52,English,United States of America,Right,R568953627240gxrw,3.0,,Chain,Medium,,,,node5
1,12390.789999997707,branch_RTLE1,causal-graph1,3188250,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Long,Event,Top,Short,node14
1,13694.030000002587,branch_RBSE2,causal-graph1,3205146,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node7
1,15152.995000000576,chain_RL,causal-graph1,3248770,male,52,English,United States of America,Right,R568953627240gxrw,2.0,,Chain,Long,,,,node3
1,8122.540000000036,chain_RS,causal-graph1,3259980,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,Chain,Short,,,,node7
1,14381.134999999309,branch_RBME3,causal-graph1,3277834,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Long,node7
1,10532.72999999905,branch_RBSS,causal-graph1,3299387,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Short,State,Bottom,,node7
1,10214.510000001172,branch_RTME1,causal-graph1,3313587,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node14
1,14544.224999997763,branch_RBME2,causal-graph1,3330818,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Medium,node7
1,8581.164999999572,branch_RBMS,causal-graph1,3342298,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Medium,State,Bottom,,node7
1,13422.694999997504,branch_RTLE2,causal-graph1,3358401,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node14
1,8311.809999999125,branch_RTLS,causal-graph1,3404986,male,52,English,United States of America,Right,R568953627240gxrw,2.0,,AND_Gate,Long,State,Top,,node14
1,14170.029999997469,branch_RTSE3,causal-graph1,3421586,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Short,Event,Top,Long,node14
1,10812.695000000764,branch_RBSE1,causal-graph1,3434819,male,52,English,United States of America,Right,R568953627240gxrw,1.0,,AND_Gate,Short,Event,Bottom,Short,node7
1,,instruction,image-button-response,3440250,male,52,English,United States of America,Right,R568953627240gxrw,,,,,,,,
1,9886.684999997262,comment,survey-text,3450147,male,52,English,United States of America,Right,R568953627240gxrw,,"{""Q0"":""""}",,,,,,
2,,instruction,image-button-response,37313,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,51052,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,81263,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,,,,,,
2,,instruction,causal-graph1,108992,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,146534,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,,,,,,
2,,instruction,image-button-response,160484,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,survey-multi-choice,235405,male,34,English,United States of America,Left,R563944617690gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
2,,instruction,image-button-response,241104,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,image-button-response,244204,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,251694,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,273634,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,,,,,,
2,,instruction,causal-graph1,288825,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,causal-graph1,306266,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,,,,,,
2,,instruction,image-button-response,323616,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,,instruction,survey-multi-choice,368446,male,34,English,United States of America,Left,R563944617690gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
2,,instruction,image-button-response,371035,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,16420.645000005607,chain_LM,causal-graph1,390807,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,Chain,Medium,,,,node5
2,18683.57500003185,branch_LTME1,causal-graph1,413840,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node5
2,16415.594999969468,branch_LTSE2,causal-graph1,432959,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Short,Event,Top,Medium,node7
2,17638.75000004191,branch_LTLS,causal-graph1,455290,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Long,State,Top,,node10
2,15793.039999960456,branch_LTLE2,causal-graph1,472939,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node10
2,13119.399999966843,branch_LTSE1,causal-graph1,508014,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node14
2,13478.034999978265,branch_LTME2,causal-graph1,523153,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node12
2,16727.359999960754,branch_LBLE3,causal-graph1,541754,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node3
2,11459.659999993164,branch_LBLE1,causal-graph1,555125,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node3
2,10205.14999999432,chain_LS,causal-graph1,567545,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,Chain,Short,,,,node7
2,16000.274999998508,chain_LL,causal-graph1,586165,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,Chain,Long,,,,node3
2,9514.189999958036,branch_LTSS,causal-graph1,597076,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Short,State,Top,,node14
2,14382.035000016911,branch_LTSE3,causal-graph1,613458,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Short,Event,Top,Long,node14
2,14675.430000002962,branch_LTME3,causal-graph1,629590,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node12
2,11480.990000010936,branch_LBMS,causal-graph1,643057,male,34,English,United States of America,Left,R563944617690gxrw,1.0,,AND_Gate,Medium,State,Bottom,,node5
2,,instruction,image-button-response,647238,male,34,English,United States of America,Left,R563944617690gxrw,,,,,,,,
2,153256.51000003563,comment,survey-text,800505,male,34,English,United States of America,Left,R563944617690gxrw,,"{""Q0"":""""}",,,,,,
3,,instruction,image-button-response,6763,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,9159,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,17519,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,18502,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,28263,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,image-button-response,28845,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,survey-multi-choice,35775,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it receives input from an active detector"",""Q2"":"" A GCM becomes active if it absorbs a radioactive particle"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
3,,instruction,image-button-response,37872,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,image-button-response,39650,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,42950,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,59808,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,68820,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,84247,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,image-button-response,88797,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,survey-multi-choice,109226,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" A GCM becomes active if it absorbs a radioactive particle"",""Q3"":"" Some detectors are not clickable""}",,,,,,
3,,instruction,image-button-response,110830,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,image-button-response,112065,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,137005,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,145254,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,150310,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,160901,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,image-button-response,162348,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,survey-multi-choice,193780,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" Some detectors are not clickable""}",,,,,,
3,,instruction,image-button-response,194694,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,image-button-response,195765,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,198809,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,215480,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,228123,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,248980,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,image-button-response,255941,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,survey-multi-choice,277041,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
3,,instruction,image-button-response,278224,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,image-button-response,278760,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,278916,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,282229,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,283474,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,causal-graph1,292435,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,,,,,,
3,,instruction,image-button-response,296650,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,,instruction,survey-multi-choice,318650,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
3,,instruction,image-button-response,319800,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,26321.890000006533,chain_RL,causal-graph1,351011,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,Chain,Long,,,,node3
3,15100.454999992508,branch_RTME2,causal-graph1,367980,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node5
3,9410.154999990482,branch_RBSE1,causal-graph1,378931,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Short,Event,Bottom,Short,node14
3,7525.859999994283,chain_RM,causal-graph1,387627,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,Chain,Medium,,,,node5
3,12937.919999996666,branch_RBSE3,causal-graph1,401367,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node14
3,14007.375000001048,branch_RTME3,causal-graph1,415809,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node5
3,12323.034999993979,branch_RBSE2,causal-graph1,429021,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node14
3,9412.995000006049,branch_RTMS,causal-graph1,439300,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Medium,State,Top,,node12
3,14267.055000003891,branch_RBLE3,causal-graph1,454366,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node10
3,11227.76999999769,chain_RS,causal-graph1,466617,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,Chain,Short,,,,node7
3,10570.005000001403,branch_RBME1,causal-graph1,477878,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Short,node12
3,7845.069999995758,branch_RTSS,causal-graph1,486166,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Short,State,Top,,node7
3,10387.679999999818,branch_RBLE1,causal-graph1,497049,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node3
3,29394.295000005517,branch_RTLE2,causal-graph1,527204,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node3
3,9065.954999998212,branch_RTLS,causal-graph1,537158,male,27,English,United States of America,Right,R564820277880gxrw,1.0,,AND_Gate,Long,State,Top,,node3
3,,instruction,image-button-response,538378,male,27,English,United States of America,Right,R564820277880gxrw,,,,,,,,
3,1763.1899999978484,comment,survey-text,540151,male,27,English,United States of America,Right,R564820277880gxrw,,"{""Q0"":""""}",,,,,,
4,,instruction,image-button-response,3854,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,,instruction,causal-graph1,8000,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,,instruction,causal-graph1,27085,male,33,english,United States of America,Right,R568786647360gxrw,2.0,,,,,,,
4,,instruction,causal-graph1,35944,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,,instruction,causal-graph1,52303,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,,,,,,
4,,instruction,image-button-response,61248,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,,instruction,survey-multi-choice,96649,male,33,english,United States of America,Right,R568786647360gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
4,,instruction,image-button-response,98418,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,13554.490000009537,chain_RL,causal-graph1,114116,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,Chain,Long,,,,node3
4,11544.80000003241,branch_RTMS,causal-graph1,127871,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Medium,State,Top,,node12
4,12661.580000072718,branch_RTME2,causal-graph1,143305,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node12
4,13848.880000063218,branch_RTSE2,causal-graph1,169021,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Short,Event,Top,Medium,node14
4,10409.999999916181,branch_RTSE1,causal-graph1,181625,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node14
4,7920.304999919608,chain_RM,causal-graph1,192646,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,Chain,Medium,,,,node5
4,15657.54000004381,branch_RTLE3,causal-graph1,210248,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Long,Event,Top,Long,node10
4,12419.280000030994,branch_RTLE2,causal-graph1,224675,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node10
4,13563.635000027714,branch_RBSE3,causal-graph1,240099,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node7
4,7875.5899999523535,branch_RBLS,causal-graph1,250231,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Long,State,Bottom,,node3
4,10084.125000052154,branch_RTME1,causal-graph1,262110,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node12
4,10168.979999958538,branch_RBLE1,causal-graph1,273925,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node3
4,14942.519999924116,branch_RTME3,causal-graph1,290549,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node12
4,7723.78999995999,branch_RTSS,causal-graph1,300821,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,AND_Gate,Short,State,Top,,node14
4,7483.059999998659,chain_RS,causal-graph1,309853,male,33,english,United States of America,Right,R568786647360gxrw,1.0,,Chain,Short,,,,node7
4,,instruction,image-button-response,311654,male,33,english,United States of America,Right,R568786647360gxrw,,,,,,,,
4,11363.1550000282,comment,survey-text,323033,male,33,english,United States of America,Right,R568786647360gxrw,,"{""Q0"":""""}",,,,,,
5,,instruction,image-button-response,7048,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,12047,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,25561,male,30,English,United States of America,Right,R569724617580gxrw,1.0,,,,,,,
5,,instruction,causal-graph1,38817,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,55676,male,30,English,United States of America,Right,R569724617580gxrw,1.0,,,,,,,
5,,instruction,image-button-response,66159,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,survey-multi-choice,96360,male,30,English,United States of America,Right,R569724617580gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it receives input from an active detector"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
5,,instruction,image-button-response,101004,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,image-button-response,102883,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,105225,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,116194,male,30,English,United States of America,Right,R569724617580gxrw,1.0,,,,,,,
5,,instruction,causal-graph1,119636,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,140119,male,30,English,United States of America,Right,R569724617580gxrw,1.0,,,,,,,
5,,instruction,image-button-response,141819,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,survey-multi-choice,175625,male,30,English,United States of America,Right,R569724617580gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on only one detector in each network""}",,,,,,
5,,instruction,image-button-response,177350,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,image-button-response,183416,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
5,,instruction,causal-graph1,188152,male,30,English,United States of America,Right,R569724617580gxrw,,,,,,,,
