subject_id,rt,stimulus,trial_type,time_elapsed,gender,age,language,country,sampling,turkcode,nb_of_run,responses,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
2,,instruction,causal-graph1,731365,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,,,,,,
2,,instruction,image-button-response,732894,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,survey-multi-choice,809663,male,33,english,United States of America,Left,R564700337210gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
2,,instruction,image-button-response,813193,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,image-button-response,819153,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,821397,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,875504,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,,,,,,
2,,instruction,causal-graph1,918091,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,952557,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,,,,,,
2,,instruction,image-button-response,957597,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,survey-multi-choice,978931,male,33,english,United States of America,Left,R564700337210gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
2,,instruction,image-button-response,981415,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,image-button-response,982949,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,993619,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,1007428,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,,,,,,
2,,instruction,causal-graph1,1013907,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,causal-graph1,1039735,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,,,,,,
2,,instruction,image-button-response,1041375,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,,instruction,survey-multi-choice,1090396,male,33,english,United States of America,Left,R564700337210gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
2,,instruction,image-button-response,1093955,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,24884.339999873187,branch_LTLE3,causal-graph1,1144551,male,33,english,United States of America,Left,R564700337210gxrw,2.0,,AND_Gate,Long,Event,Top,Long,node9
2,14610.43499992229,branch_LTSS,causal-graph1,1165178,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Short,State,Top,,node9
2,19435.455000028014,branch_LTSE2,causal-graph1,1192762,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Short,Event,Top,Medium,node2
2,46211.53500000946,chain_LL,causal-graph1,1244554,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,Chain,Long,,,,node2
2,10857.569999992847,branch_LTSE1,causal-graph1,1267442,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node1
2,18057.265000185,branch_LTMS,causal-graph1,1289022,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Medium,State,Top,,node2
2,19841.260000132024,branch_LTME1,causal-graph1,1311884,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node9
2,16809.11000003107,branch_LBME3,causal-graph1,1331943,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Long,node2
2,10868.255000095814,chain_LM,causal-graph1,1348422,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,Chain,Medium,,,,node2
2,30865.2749999892,branch_LTLE2,causal-graph1,1384954,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node9
2,28076.76500012167,chain_LS,causal-graph1,1417007,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,Chain,Short,,,,node3
2,13220.329999923706,branch_LBLE1,causal-graph1,1433365,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node8
2,11942.224999889731,branch_LTLS,causal-graph1,1448823,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Long,State,Top,,node9
2,12499.779999954626,branch_LBME2,causal-graph1,1462648,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Medium,node9
2,13415.074999909848,branch_LBSE3,causal-graph1,1477801,male,33,english,United States of America,Left,R564700337210gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node9
2,,instruction,image-button-response,1481106,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,
2,5701.594999991357,comment,survey-text,1486820,male,33,english,United States of America,Left,R564700337210gxrw,,"{""Q0"":""noone""}",,,,,,
3,,instruction,image-button-response,21080,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,35611,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,77073,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,145377,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,177802,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,199504,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,292397,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
3,,instruction,image-button-response,299560,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,308129,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,311777,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,324498,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,340699,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,367184,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,373941,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,414886,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" Some detectors are not clickable""}",,,,,,
3,,instruction,image-button-response,416530,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,417806,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,419085,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,425145,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,426273,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,440531,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,442417,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,455962,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
3,,instruction,image-button-response,457354,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,458627,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,459934,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,469153,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,470531,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,483432,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,484776,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,494057,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
3,,instruction,image-button-response,495432,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,497473,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,498531,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,505346,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,506799,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,525533,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,540449,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,624342,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
3,,instruction,image-button-response,626730,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,630078,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,634471,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,644000,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,662565,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,697008,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,709523,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,759737,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
3,,instruction,image-button-response,760840,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,image-button-response,762462,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,764899,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,779969,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,causal-graph1,787397,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,causal-graph1,799146,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,,,,,,
3,,instruction,image-button-response,800767,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,,instruction,survey-multi-choice,811088,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
3,,instruction,image-button-response,815708,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,34645.99999994971,branch_RTLE2,causal-graph1,858253,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node3
3,22849.099999992177,branch_RTLE3,causal-graph1,901716,male,52,English,United States of America,Right,R569457007290gxrw,2.0,,AND_Gate,Long,Event,Top,Long,node3
3,15994.19999984093,branch_RTME2,causal-graph1,923867,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node5
3,9012.164999963716,chain_RM,causal-graph1,936587,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,Chain,Medium,,,,node5
3,8867.284999927506,branch_RBSS,causal-graph1,948444,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Short,State,Bottom,,node14
3,12904.26500001922,branch_RBLE1,causal-graph1,963613,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node10
3,13154.289999976752,branch_RTLS,causal-graph1,981867,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Long,State,Top,,node10
3,94035.82499991173,branch_RBMS,causal-graph1,1081804,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Medium,State,Bottom,,node5
3,15786.030000075698,branch_RTME3,causal-graph1,1100203,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node5
3,13155.950000043958,branch_RTSE3,causal-graph1,1116055,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Short,Event,Top,Long,node7
3,9721.164999995379,chain_RL,causal-graph1,1127792,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,Chain,Long,,,,node3
3,9350.429999874903,branch_RTSE1,causal-graph1,1139385,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node7
3,10049.069999950008,branch_RTSE2,causal-graph1,1151926,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Short,Event,Top,Medium,node7
3,11089.930000016464,branch_RBME1,causal-graph1,1165380,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Short,node12
3,10577.354999957606,chain_RS,causal-graph1,1178412,male,52,English,United States of America,Right,R569457007290gxrw,1.0,,Chain,Short,,,,node7
3,,instruction,image-button-response,1185229,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,
3,5204.640000127256,comment,survey-text,1190450,male,52,English,United States of America,Right,R569457007290gxrw,,"{""Q0"":""""}",,,,,,
4,,instruction,image-button-response,3476,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,,instruction,causal-graph1,5954,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,,instruction,causal-graph1,29064,male,30,English,United States of America,Left,R565583967120gxrw,3.0,,,,,,,
4,,instruction,causal-graph1,30602,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,,instruction,causal-graph1,46756,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,,,,,,
4,,instruction,image-button-response,49957,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,,instruction,survey-multi-choice,61074,male,30,English,United States of America,Left,R565583967120gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
4,,instruction,image-button-response,62697,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,18827.00000000113,branch_LBMS,causal-graph1,144219,male,30,English,United States of America,Left,R565583967120gxrw,3.0,,AND_Gate,Medium,State,Bottom,,node2
4,18465.000000000146,chain_LL,causal-graph1,171669,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,Chain,Long,,,,node2
4,14565.999999998894,branch_LTME2,causal-graph1,199444,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node10
4,41863.00000000122,branch_LBLE2,causal-graph1,249871,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Long,Event,Bottom,Medium,node8
4,16352.999999999129,branch_LBLS,causal-graph1,275587,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Long,State,Bottom,,node9
4,39760.00000000204,branch_LTME3,causal-graph1,324305,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node10
4,9218.000000000755,chain_LS,causal-graph1,341908,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,Chain,Short,,,,node2
4,49170.99999999849,branch_LBLE3,causal-graph1,399131,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node9
4,12735.00000000058,chain_LM,causal-graph1,490593,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,Chain,Medium,,,,node1
4,13406.999999999302,branch_LTSE3,causal-graph1,506751,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Short,Event,Top,Long,node12
4,40728.99999999942,branch_LBSE2,causal-graph1,555844,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node13
4,15737.999999997555,branch_LBSE1,causal-graph1,573712,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Short,Event,Bottom,Short,node11
4,23095.99999999767,branch_LBLE1,causal-graph1,599390,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node9
4,9349.00000000198,branch_LTSS,causal-graph1,615435,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Short,State,Top,,node11
4,48028.9999999986,branch_LBME1,causal-graph1,665278,male,30,English,United States of America,Left,R565583967120gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Short,node11
4,,instruction,image-button-response,666667,male,30,English,United States of America,Left,R565583967120gxrw,,,,,,,,
4,4008.9999999982538,comment,survey-text,670689,male,30,English,United States of America,Left,R565583967120gxrw,,"{""Q0"":""well""}",,,,,,
5,,instruction,image-button-response,3334,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,,instruction,causal-graph1,6019,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,,instruction,causal-graph1,21067,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,,,,,,
5,,instruction,causal-graph1,24515,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,,instruction,causal-graph1,58985,male,30,English ,United States of America,Right,R568127437130gxrw,2.0,,,,,,,
5,,instruction,image-button-response,61593,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,,instruction,survey-multi-choice,104707,male,30,English ,United States of America,Right,R568127437130gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
5,,instruction,image-button-response,106665,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,21438.99999999849,branch_RTLE2,causal-graph1,131157,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node4
5,9771.00000000064,chain_RL,causal-graph1,145026,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,Chain,Long,,,,node8
5,39728.0000000028,branch_RBLE3,causal-graph1,187635,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node12
5,31463.999999999938,branch_RBME2,causal-graph1,222036,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Medium,node6
5,13353.99999999936,branch_RBSE3,causal-graph1,237967,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node14
5,18872.999999999596,branch_RTSE1,causal-graph1,261308,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node15
5,33965.000000003776,branch_RTME1,causal-graph1,298103,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node14
5,18864.999999997963,branch_RBSE2,causal-graph1,319836,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node15
5,9589.999999996508,branch_RTMS,causal-graph1,334406,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Medium,State,Top,,node14
5,7989.000000001396,branch_RBSS,causal-graph1,345308,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Short,State,Bottom,,node7
5,7959.000000002561,chain_RS,causal-graph1,356687,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,Chain,Short,,,,node7
5,8529.00000000227,chain_RM,causal-graph1,368110,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,Chain,Medium,,,,node7
5,14773.000000001048,branch_RBME3,causal-graph1,385556,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Long,node7
5,13644.999999996799,branch_RTLE1,causal-graph1,402519,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Long,Event,Top,Short,node13
5,11841.00000000035,branch_RBLS,causal-graph1,417485,male,30,English ,United States of America,Right,R568127437130gxrw,1.0,,AND_Gate,Long,State,Bottom,,node6
5,,instruction,image-button-response,419664,male,30,English ,United States of America,Right,R568127437130gxrw,,,,,,,,
5,6450.0000000043665,comment,survey-text,426140,male,30,English ,United States of America,Right,R568127437130gxrw,,"{""Q0"":""good""}",,,,,,
6,,instruction,image-button-response,4365,male,34,english,United States of America,Right,R563291027570gxrw,,,,,,,,
6,,instruction,causal-graph1,18418,male,34,english,United States of America,Right,R563291027570gxrw,,,,,,,,
6,,instruction,causal-graph1,33634,male,34,english,United States of America,Right,R563291027570gxrw,1.0,,,,,,,
6,,instruction,causal-graph1,37176,male,34,english,United States of America,Right,R563291027570gxrw,,,,,,,,
6,,instruction,causal-graph1,53231,male,34,english,United States of America,Right,R563291027570gxrw,1.0,,,,,,,
6,,instruction,image-button-response,57464,male,34,english,United States of America,Right,R563291027570gxrw,,,,,,,,
