subject_id,rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,gender,age,language,country,sampling,turkcode,status,nb_of_run,responses,question_order,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
16,6907.755000051111,img/inst_7.png,0.0,image-button-response,7,96167,0.0-0.0-7.0-0.0,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,2859.6600000746553,img/inst_1.png,0.0,image-button-response,8,99028,0.0-0.1-0.1,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,9,108456,0.0-0.1-1.1,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,10,155317,0.0-0.1-2.1,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,11,157657,0.0-0.1-3.1,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,12,170097,0.0-0.1-4.1,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,1838.2049999199808,img/inst_6.png,0.0,image-button-response,13,171937,0.0-0.1-5.1,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,38509.364999830716,,,survey-multi-choice,14,210449,0.0-0.1-6.1,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
16,6315.519999945536,img/inst_7.png,0.0,image-button-response,15,216768,0.0-0.1-7.1-0.1,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,5186.040000058711,img/inst_1.png,0.0,image-button-response,16,221956,0.0-0.2-0.2,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,17,224647,0.0-0.2-1.2,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,18,251658,0.0-0.2-2.2,male,53,English,United States of America,Left,R569124397980gxrw,inactive,2.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,19,258466,0.0-0.2-3.2,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,20,274307,0.0-0.2-4.2,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,6247.955000028014,img/inst_6.png,0.0,image-button-response,21,280556,0.0-0.2-5.2,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,133977.7049999684,,,survey-multi-choice,22,414537,0.0-0.2-6.2,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
16,6037.745000096038,img/inst_7.png,0.0,image-button-response,23,420577,0.0-0.2-7.2-0.2,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,6968.104999978094,img/inst_1.png,0.0,image-button-response,24,427546,0.0-0.3-0.3,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,25,430276,0.0-0.3-1.3,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,26,441096,0.0-0.3-2.3,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,27,443694,0.0-0.3-3.3,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,28,459626,0.0-0.3-4.3,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,1909.70000019297,img/inst_6.png,0.0,image-button-response,29,461537,0.0-0.3-5.3,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,103296.16499994881,,,survey-multi-choice,30,564837,0.0-0.3-6.3,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
16,2207.610000157729,img/inst_7.png,0.0,image-button-response,31,567047,0.0-0.3-7.3-0.3,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,6419.274999992922,img/inst_1.png,0.0,image-button-response,32,573467,0.0-0.4-0.4,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,33,575668,0.0-0.4-1.4,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,34,589257,0.0-0.4-2.4,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,35,592656,0.0-0.4-3.4,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,36,609276,0.0-0.4-4.4,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,2568.9399999100715,img/inst_6.png,0.0,image-button-response,37,611847,0.0-0.4-5.4,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,696332.0549998898,,,survey-multi-choice,38,1308187,0.0-0.4-6.4,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
16,38757.860000012435,img/inst_7.png,0.0,image-button-response,39,1346946,0.0-0.4-7.4-0.4,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,1478.6950000561774,img/inst_1.png,0.0,image-button-response,40,1348426,0.0-0.5-0.5,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,41,1350246,0.0-0.5-1.5,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,42,1357886,0.0-0.5-2.5,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,43,1359352,0.0-0.5-3.5,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,44,1390606,0.0-0.5-4.5,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,2238.43999998644,img/inst_6.png,0.0,image-button-response,45,1392846,0.0-0.5-5.5,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,36978.06999995373,,,survey-multi-choice,46,1429826,0.0-0.5-6.5,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
16,2208.404999924824,img/inst_7.png,0.0,image-button-response,47,1432037,0.0-0.5-7.5-0.5,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,1358.025000197813,img/inst_1.png,0.0,image-button-response,48,1433396,0.0-0.6-0.6,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,,img/inst_2L.png,,causal-graph1,49,1436796,0.0-0.6-1.6,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,50,1444276,0.0-0.6-2.6,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,,img/inst_4L.png,,causal-graph1,51,1445896,0.0-0.6-3.6,male,53,English,United States of America,Left,R569124397980gxrw,inactive,,,,,,,,,
16,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,52,1458087,0.0-0.6-4.6,male,53,English,United States of America,Left,R569124397980gxrw,inactive,1.0,,,,,,,,
16,1049.4549998547882,img/inst_6.png,0.0,image-button-response,53,1459138,0.0-0.6-5.6,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,237962.8550000489,,,survey-multi-choice,54,1697105,0.0-0.6-6.6,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
16,40947.73499993608,img/inst_8.png,0.0,image-button-response,55,1738055,0.0-1.0,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,37901.63999982178,"img/branch_LE.png,img/branch_LBME1.gif",,causal-graph1,56,1831294,0.0-2.0,male,53,English,United States of America,Left,R569124397980gxrw,active,2.0,,,AND_Gate,Medium,Event,Bottom,Short,node3
16,25168.774999910966,"img/branch_LE.png,img/branch_LTLE1.gif",,causal-graph1,57,1864775,0.0-3.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Short,node1
16,52219.11000018008,"img/branch_LE.png,img/branch_LTSE2.gif",,causal-graph1,58,1920804,0.0-4.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node4
16,13909.10999989137,"img/branch_LE.png,img/branch_LTME2.gif",,causal-graph1,59,1937433,0.0-5.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Medium,node10
16,14364.369999850169,"img/chain_L.png,img/chain_LS.gif",,causal-graph1,60,1954726,0.0-6.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,Chain,Short,,,,node4
16,14280.21500003524,"img/branch_LE.png,img/branch_LBSE3.gif",,causal-graph1,61,1971585,0.0-7.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Long,node10
16,9712.07999996841,"img/branch_LTMS.png,img/branch_LTMS.gif",,causal-graph1,62,1984464,0.0-8.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node10
16,23700.674999970943,"img/branch_LE.png,img/branch_LBLE2.gif",,causal-graph1,63,2010805,0.0-9.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Medium,node8
16,55149.61500000209,"img/chain_L.png,img/chain_LM.gif",,causal-graph1,64,2086444,0.0-10.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,Chain,Medium,,,,node3
16,17597.065000096336,"img/branch_LE.png,img/branch_LBME3.gif",,causal-graph1,65,2107203,0.0-11.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Long,node3
16,17487.594999838617,"img/branch_LE.png,img/branch_LBLE3.gif",,causal-graph1,66,2127902,0.0-12.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Long,node9
16,15849.76499993354,"img/branch_LE.png,img/branch_LTSE1.gif",,causal-graph1,67,2149738,0.0-13.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Short,node11
16,10110.415000002831,"img/branch_LBSS.png,img/branch_LBSS.gif",,causal-graph1,68,2178322,0.0-14.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Short,State,Bottom,,node4
16,9571.290000109002,"img/chain_L.png,img/chain_LL.gif",,causal-graph1,69,2190843,0.0-15.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,Chain,Long,,,,node1
16,21142.904999898747,"img/branch_LBLS.png,img/branch_LBLS.gif",,causal-graph1,70,2235243,0.0-16.0,male,53,English,United States of America,Left,R569124397980gxrw,active,1.0,,,AND_Gate,Long,State,Bottom,,node9
16,10536.9649999775,img/inst_9.png,0.0,image-button-response,71,2245783,0.0-17.0,male,53,English,United States of America,Left,R569124397980gxrw,,,,,,,,,,
16,31770.715000107884,,,survey-text,72,2277562,0.0-18.0,male,53,English,United States of America,Left,R569124397980gxrw,,,"{""Q0"":""good but very thinking survey""}",,,,,,,
17,14795.195000013335,img/inst_1.png,0.0,image-button-response,0,14803,0.0-0.0-0.0,male,34,English,United States of America,Right,R562382867540gxrw,,,,,,,,,,
17,,img/inst_2R.png,,causal-graph1,1,22292,0.0-0.0-1.0,male,34,English,United States of America,Right,R562382867540gxrw,inactive,,,,,,,,,
17,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,49204,0.0-0.0-2.0,male,34,English,United States of America,Right,R562382867540gxrw,inactive,1.0,,,,,,,,
17,,img/inst_4R.png,,causal-graph1,3,63148,0.0-0.0-3.0,male,34,English,United States of America,Right,R562382867540gxrw,inactive,,,,,,,,,
17,,"img/inst_5R.png,img/inst_5RB.gif",,causal-graph1,4,91634,0.0-0.0-4.0,male,34,English,United States of America,Right,R562382867540gxrw,inactive,1.0,,,,,,,,
17,11870.265000034124,img/inst_6.png,0.0,image-button-response,5,103508,0.0-0.0-5.0,male,34,English,United States of America,Right,R562382867540gxrw,,,,,,,,,,
17,59073.27499997336,,,survey-multi-choice,6,162588,0.0-0.0-6.0,male,34,English,United States of America,Right,R562382867540gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
17,4570.655000046827,img/inst_8.png,0.0,image-button-response,7,167166,0.0-1.0,male,34,English,United States of America,Right,R562382867540gxrw,,,,,,,,,,
17,14465.884999954143,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,8,185767,0.0-2.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,Chain,Medium,,,,node5
17,10079.700000002049,"img/branch_RTMS.png,img/branch_RTMS.gif",,causal-graph1,9,199504,0.0-3.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node12
17,16302.794999908654,"img/branch_RE.png,img/branch_RBSE3.gif",,causal-graph1,10,219987,0.0-4.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Long,node7
17,10070.944999926724,"img/branch_RE.png,img/branch_RBSE1.gif",,causal-graph1,11,234287,0.0-5.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Short,node7
17,10374.889999977311,"img/branch_RE.png,img/branch_RBSE2.gif",,causal-graph1,12,250983,0.0-6.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Medium,node14
17,15466.454999987036,"img/branch_RE.png,img/branch_RBME3.gif",,causal-graph1,13,269353,0.0-7.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Long,node5
17,12250.389999942854,"img/branch_RE.png,img/branch_RTME1.gif",,causal-graph1,14,283940,0.0-8.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Short,node5
17,14850.730000063777,"img/branch_RE.png,img/branch_RBLE2.gif",,causal-graph1,15,300460,0.0-9.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Medium,node3
17,8106.874999939464,"img/chain_R.png,img/chain_RS.gif",,causal-graph1,16,311245,0.0-10.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,Chain,Short,,,,node7
17,12962.69499999471,"img/branch_RE.png,img/branch_RTLE1.gif",,causal-graph1,17,328910,0.0-11.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Short,node3
17,7988.800000050105,"img/branch_RTSS.png,img/branch_RTSS.gif",,causal-graph1,18,338798,0.0-12.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Short,State,Top,,node14
17,12432.48499999754,"img/branch_RE.png,img/branch_RTME2.gif",,causal-graph1,19,353695,0.0-13.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Medium,node5
17,16966.254999977536,"img/branch_RE.png,img/branch_RBLE3.gif",,causal-graph1,20,373632,0.0-14.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Long,node3
17,9536.169999977574,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,21,385481,0.0-15.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,Chain,Long,,,,node3
17,10697.595000034198,"img/branch_RBLS.png,img/branch_RBLS.gif",,causal-graph1,22,397571,0.0-16.0,male,34,English,United States of America,Right,R562382867540gxrw,active,1.0,,,AND_Gate,Long,State,Bottom,,node3
17,3946.2300000013774,img/inst_9.png,0.0,image-button-response,23,401522,0.0-17.0,male,34,English,United States of America,Right,R562382867540gxrw,,,,,,,,,,
17,18875.75000000652,,,survey-text,24,420412,0.0-18.0,male,34,English,United States of America,Right,R562382867540gxrw,,,"{""Q0"":""Good""}",,,,,,,
18,15831.999999994878,img/inst_1.png,0.0,image-button-response,0,15843,0.0-0.0-0.0,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,,img/inst_2L.png,,causal-graph1,1,26391,0.0-0.0-1.0,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,2,72211,0.0-0.0-2.0,male,30,english,United States of America,Left,R564673157670gxrw,inactive,2.0,,,,,,,,
18,,img/inst_4L.png,,causal-graph1,3,81219,0.0-0.0-3.0,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,4,101358,0.0-0.0-4.0,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,6836.0000000102455,img/inst_6.png,0.0,image-button-response,5,108200,0.0-0.0-5.0,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,46655.00000002794,,,survey-multi-choice,6,154861,0.0-0.0-6.0,male,30,english,United States of America,Left,R564673157670gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" Some detectors are not clickable""}","[0,1,2,3]",,,,,,
18,4232.000000018161,img/inst_7.png,0.0,image-button-response,7,159094,0.0-0.0-7.0-0.0,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,7888.999999966472,img/inst_1.png,0.0,image-button-response,8,166989,0.0-0.1-0.1,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,,img/inst_2L.png,,causal-graph1,9,176170,0.0-0.1-1.1,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,10,204654,0.0-0.1-2.1,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,,img/inst_4L.png,,causal-graph1,11,253524,0.0-0.1-3.1,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,12,271627,0.0-0.1-4.1,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,8782.999999995809,img/inst_6.png,0.0,image-button-response,13,280415,0.0-0.1-5.1,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,26636.99999998789,,,survey-multi-choice,14,307061,0.0-0.1-6.1,male,30,english,United States of America,Left,R564673157670gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
18,1915.999999968335,img/inst_7.png,0.0,image-button-response,15,308978,0.0-0.1-7.1-0.1,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,3690.000000002328,img/inst_1.png,0.0,image-button-response,16,312670,0.0-0.2-0.2,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,,img/inst_2L.png,,causal-graph1,17,328919,0.0-0.2-1.2,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,18,338969,0.0-0.2-2.2,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,,img/inst_4L.png,,causal-graph1,19,346005,0.0-0.2-3.2,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,20,364250,0.0-0.2-4.2,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,5797.000000020489,img/inst_6.png,0.0,image-button-response,21,370063,0.0-0.2-5.2,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,129545.999999973,,,survey-multi-choice,22,499612,0.0-0.2-6.2,male,30,english,United States of America,Left,R564673157670gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
18,1902.0000000018624,img/inst_7.png,0.0,image-button-response,23,501520,0.0-0.2-7.2-0.2,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,3434.999999997672,img/inst_1.png,0.0,image-button-response,24,504958,0.0-0.3-0.3,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,,img/inst_2L.png,,causal-graph1,25,507004,0.0-0.3-1.3,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,26,516793,0.0-0.3-2.3,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,,img/inst_4L.png,,causal-graph1,27,519844,0.0-0.3-3.3,male,30,english,United States of America,Left,R564673157670gxrw,inactive,,,,,,,,,
18,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,28,531086,0.0-0.3-4.3,male,30,english,United States of America,Left,R564673157670gxrw,inactive,1.0,,,,,,,,
18,3298.999999999069,img/inst_6.png,0.0,image-button-response,29,534391,0.0-0.3-5.3,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,33494.000000006046,,,survey-multi-choice,30,567888,0.0-0.3-6.3,male,30,english,United States of America,Left,R564673157670gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
18,2498.0000000214204,img/inst_8.png,0.0,image-button-response,31,570394,0.0-1.0,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,18570.000000006985,"img/branch_LE.png,img/branch_LTME1.gif",,causal-graph1,32,627498,0.0-2.0,male,30,english,United States of America,Left,R564673157670gxrw,active,2.0,,,AND_Gate,Medium,Event,Top,Short,node11
18,17257.000000041444,"img/chain_L.png,img/chain_LL.gif",,causal-graph1,33,649398,0.0-3.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,Chain,Long,,,,node3
18,27121.999999973927,"img/chain_L.png,img/chain_LS.gif",,causal-graph1,34,682264,0.0-4.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,Chain,Short,,,,node4
18,16358.99999999674,"img/branch_LTSS.png,img/branch_LTSS.gif",,causal-graph1,35,702979,0.0-5.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Short,State,Top,,node4
18,21735.99999997532,"img/branch_LE.png,img/branch_LBLE3.gif",,causal-graph1,36,731808,0.0-6.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Long,node3
18,24973.999999987427,"img/branch_LE.png,img/branch_LTME3.gif",,causal-graph1,37,761786,0.0-7.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Long,node11
18,13308.000000019092,"img/branch_LTMS.png,img/branch_LTMS.gif",,causal-graph1,38,778650,0.0-8.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node11
18,91108.99999999674,"img/branch_LE.png,img/branch_LTSE1.gif",,causal-graph1,39,915169,0.0-9.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Short,node4
18,17608.99999999674,"img/branch_LE.png,img/branch_LBLE1.gif",,causal-graph1,40,935144,0.0-10.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Short,node3
18,12797.000000020491,"img/branch_LBLS.png,img/branch_LBLS.gif",,causal-graph1,41,962767,0.0-11.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Long,State,Bottom,,node3
18,11894.000000029337,"img/chain_L.png,img/chain_LM.gif",,causal-graph1,42,982431,0.0-12.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,Chain,Medium,,,,node5
18,14572.999999974854,"img/branch_LE.png,img/branch_LTLE2.gif",,causal-graph1,43,1003405,0.0-13.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node3
18,13559.999999997672,"img/branch_LE.png,img/branch_LTSE3.gif",,causal-graph1,44,1023292,0.0-14.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Long,node7
18,12390.00000001397,"img/branch_LE.png,img/branch_LTME2.gif",,causal-graph1,45,1038026,0.0-15.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Medium,node5
18,11992.000000027474,"img/branch_LE.png,img/branch_LTSE2.gif",,causal-graph1,46,1052479,0.0-16.0,male,30,english,United States of America,Left,R564673157670gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node7
18,3878.9999999571587,img/inst_9.png,0.0,image-button-response,47,1056361,0.0-17.0,male,30,english,United States of America,Left,R564673157670gxrw,,,,,,,,,,
18,15494.999999995343,,,survey-text,48,1071902,0.0-18.0,male,30,english,United States of America,Left,R564673157670gxrw,,,"{""Q0"":""very nice and very enjoy it.""}",,,,,,,
19,6516.100000124425,img/inst_1.png,0.0,image-button-response,0,6522,0.0-0.0-0.0,male,60,English,United States of America,Right,R561726237150gxrw,,,,,,,,,,
